Year,Quarter,Location,Type,Average Employment,Average Female Employment,Average Wage,Number of Establishments,Total Wages
2015,4,Vermont,Federal Government,6790.0,,17069.0,,
2015,4,Vermont,Finance and insurance,8704.0,5862.0,19354.0,,
2015,4,Vermont,Financial Activities supersector,11644.0,7123.0,17325.0,,
2015,4,Vermont,Goods Producing domain,50593.0,11441.0,14016.0,,
2015,4,Vermont,Health care and social assistance,50282.0,39595.0,12144.0,,
2015,4,Vermont,Information supersector,4650.0,2091.0,14747.0,,
2015,4,Vermont,Leisure and Hospitality supersector,35323.0,18621.0,5480.0,,
2015,4,Vermont,Local government,31237.0,20243.0,10279.0,,
2015,4,Vermont,Management of companies and enterprises,2188.0,1050.0,22328.0,,
2015,4,Vermont,Manufacturing supersector,30959.0,8904.0,14821.0,,
2015,4,Vermont,Mining,668.0,66.0,15631.0,,
2015,4,Vermont,Natural Resources and Mining supersector,3865.0,841.0,9930.0,,
2015,4,Vermont,Non-Durable Goods manufacturing,11408.0,4029.0,12786.0,,
2015,4,Vermont,"Other services, except public administration supersector",8977.0,4590.0,8865.0,,
2015,4,Vermont,Private ownership,255746.0,125612.0,11851.0,,
2015,4,Vermont,Professional and Business Services supersector,27741.0,11970.0,17418.0,,
2015,4,Vermont,Professional and technical services,14331.0,6683.0,22492.0,,
2015,4,Vermont,Real estate and rental and leasing,2939.0,1261.0,11317.0,,
2015,4,Vermont,Retail trade,38543.0,18957.0,7953.0,,
2015,4,Vermont,Service Providing domain,205153.0,114171.0,11317.0,,
2015,4,Vermont,State government,16553.0,8771.0,14466.0,,
2015,4,Vermont,Total Covered -  all ownerships,310326.0,,11946.0,,
2015,4,Vermont,"Trade, Transportation, and Utilities supersector",56278.0,24068.0,10154.0,,
2015,4,Vermont,Transportation and warehousing,6947.0,2066.0,10699.0,,
2015,4,Vermont,Unspecified industry supersector,,,,,
2015,4,Vermont,Utilities,1480.0,367.0,24691.0,,
2015,4,Vermont,Wholesale trade,9308.0,2678.0,16548.0,,
2016,1,Vermont,Accommodation and food services,34083.0,,5093.0,1803.0,173590.0
2016,1,Vermont,Administrative and waste services,10239.0,,9050.0,1670.0,92656.0
2016,1,Vermont,"Agriculture, forestry, fishing and hunting",2881.0,,7819.0,472.0,22526.0
2016,1,Vermont,"Arts, entertainment, and recreation",3919.0,,5550.0,431.0,21754.0
2016,1,Vermont,Construction supersector,13202.0,,11296.0,2772.0,149132.0
2016,1,Vermont,Durable Goods manufacturing,18853.0,,14220.0,612.0,268077.0
2016,1,Vermont,Education and Health Services supersector,60619.0,,10508.0,2397.0,637006.0
2016,1,Vermont,Educational services,10332.0,,10839.0,442.0,111993.0
2016,1,Vermont,Federal Government,6849.0,,18848.0,441.0,129087.0
2016,1,Vermont,Finance and insurance,8658.0,,20344.0,932.0,176128.0
2016,1,Vermont,Financial Activities supersector,11499.0,,17692.0,1656.0,203435.0
2016,1,Vermont,Goods Producing domain,46576.0,,12603.0,4368.0,586989.0
2016,1,Vermont,Health care and social assistance,50287.0,,10440.0,1955.0,525014.0
2016,1,Vermont,Information supersector,4652.0,,13888.0,497.0,64613.0
2016,1,Vermont,Leisure and Hospitality supersector,38002.0,,5140.0,2234.0,195344.0
2016,1,Vermont,Local government,30932.0,,9417.0,823.0,291281.0
2016,1,Vermont,Management of companies and enterprises,2105.0,,22426.0,116.0,47206.0
2016,1,Vermont,Manufacturing supersector,29934.0,,13605.0,1067.0,407252.0
2016,1,Vermont,Mining,559.0,,14451.0,57.0,8078.0
2016,1,Vermont,Natural Resources and Mining supersector,3440.0,,8897.0,529.0,30604.0
2016,1,Vermont,Non-Durable Goods manufacturing,11081.0,,12559.0,455.0,139176.0
2016,1,Vermont,"Other services, except public administration supersector",8811.0,,8160.0,1977.0,71897.0
2016,1,Vermont,Private ownership,251270.0,,10558.0,23260.0,2652825.0
2016,1,Vermont,Professional and Business Services supersector,26462.0,,14737.0,5005.0,389965.0
2016,1,Vermont,Professional and technical services,14118.0,,17715.0,3219.0,250103.0
2016,1,Vermont,Real estate and rental and leasing,2841.0,,9612.0,724.0,27307.0
2016,1,Vermont,Retail trade,37447.0,,6987.0,3088.0,261637.0
2016,1,Vermont,Service Providing domain,204694.0,,10092.0,18892.0,2065837.0
2016,1,Vermont,State government,16150.0,,14581.0,234.0,235478.0
2016,1,Vermont,Total Covered -  all ownerships,305201.0,,10841.0,24758.0,3308671.0
2016,1,Vermont,"Trade, Transportation, and Utilities supersector",54649.0,,9215.0,5126.0,503576.0
2016,1,Vermont,Transportation and warehousing,6449.0,,9245.0,551.0,59619.0
2016,1,Vermont,Unspecified industry supersector,,,,,
2016,1,Vermont,Utilities,1426.0,,29911.0,54.0,42643.0
2016,1,Vermont,Wholesale trade,9328.0,,14975.0,1433.0,139677.0
2016,2,Vermont,Accommodation and food services,29311.0,,5200.0,1823.0,
2016,2,Vermont,Administrative and waste services,11525.0,,9068.0,1711.0,
2016,2,Vermont,"Agriculture, forestry, fishing and hunting",3307.0,,7908.0,480.0,
2016,2,Vermont,"Arts, entertainment, and recreation",4267.0,,5428.0,421.0,
2016,2,Vermont,Construction supersector,15665.0,,11371.0,2802.0,
2016,2,Vermont,Durable Goods manufacturing,18829.0,,14984.0,610.0,
2016,2,Vermont,Education and Health Services supersector,60937.0,,11271.0,2401.0,
2016,2,Vermont,Educational services,10157.0,,11782.0,441.0,
2016,2,Vermont,Federal Government,6935.0,,17125.0,444.0,
2016,2,Vermont,Finance and insurance,8706.0,,16736.0,935.0,
2016,2,Vermont,Financial Activities supersector,11693.0,,14903.0,1663.0,
2016,2,Vermont,Goods Producing domain,49628.0,,12678.0,4411.0,
2016,2,Vermont,Health care and social assistance,50780.0,,11169.0,1960.0,
2016,2,Vermont,Information supersector,4635.0,,13841.0,498.0,
2016,2,Vermont,Leisure and Hospitality supersector,33578.0,,5229.0,2244.0,
2016,2,Vermont,Local government,31027.0,,11404.0,822.0,
2016,2,Vermont,Management of companies and enterprises,2033.0,,22133.0,119.0,
2016,2,Vermont,Manufacturing supersector,29990.0,,13868.0,1072.0,
2016,2,Vermont,Mining,666.0,,13542.0,57.0,
2016,2,Vermont,Natural Resources and Mining supersector,3973.0,,8853.0,537.0,
2016,2,Vermont,Non-Durable Goods manufacturing,11160.0,,11985.0,462.0,
2016,2,Vermont,"Other services, except public administration supersector",9107.0,,8255.0,1986.0,
2016,2,Vermont,Private ownership,252829.0,,10770.0,23452.0,
2016,2,Vermont,Professional and Business Services supersector,27959.0,,14473.0,5120.0,
2016,2,Vermont,Professional and technical services,14401.0,,17717.0,3290.0,
2016,2,Vermont,Real estate and rental and leasing,2987.0,,9561.0,728.0,
2016,2,Vermont,Retail trade,37903.0,,7255.0,3074.0,
2016,2,Vermont,Service Providing domain,203201.0,,10304.0,19041.0,
2016,2,Vermont,State government,16426.0,,12942.0,234.0,
2016,2,Vermont,Total Covered -  all ownerships,307217.0,,11094.0,24952.0,
2016,2,Vermont,"Trade, Transportation, and Utilities supersector",55292.0,,9282.0,5129.0,
2016,2,Vermont,Transportation and warehousing,6420.0,,9872.0,555.0,
2016,2,Vermont,Unspecified industry supersector,,,,,
2016,2,Vermont,Utilities,1394.0,,26758.0,54.0,
2016,2,Vermont,Wholesale trade,9575.0,,14367.0,1446.0,
2016,3,Vermont,Accommodation and food services,32366.0,,5733.0,1820.0,
2016,3,Vermont,Administrative and waste services,12135.0,,9550.0,1756.0,
2016,3,Vermont,"Agriculture, forestry, fishing and hunting",3528.0,,7862.0,491.0,
2016,3,Vermont,"Arts, entertainment, and recreation",5076.0,,6540.0,428.0,
2016,3,Vermont,Construction supersector,16735.0,,12299.0,2843.0,
2016,3,Vermont,Durable Goods manufacturing,18681.0,,15277.0,614.0,
2016,3,Vermont,Education and Health Services supersector,61200.0,,11652.0,2410.0,
2016,3,Vermont,Educational services,9965.0,,12933.0,443.0,
2016,3,Vermont,Federal Government,6978.0,,19444.0,444.0,
2016,3,Vermont,Finance and insurance,8754.0,,17986.0,950.0,
2016,3,Vermont,Financial Activities supersector,11853.0,,15986.0,1685.0,
2016,3,Vermont,Goods Producing domain,50963.0,,13147.0,4470.0,
2016,3,Vermont,Health care and social assistance,51235.0,,11403.0,1967.0,
2016,3,Vermont,Information supersector,4673.0,,13956.0,501.0,
2016,3,Vermont,Leisure and Hospitality supersector,37442.0,,5842.0,2248.0,
2016,3,Vermont,Local government,25770.0,,9787.0,811.0,
2016,3,Vermont,Management of companies and enterprises,2118.0,,24158.0,123.0,
2016,3,Vermont,Manufacturing supersector,30019.0,,14186.0,1080.0,
2016,3,Vermont,Mining,681.0,,15549.0,56.0,
2016,3,Vermont,Natural Resources and Mining supersector,4209.0,,9107.0,547.0,
2016,3,Vermont,Non-Durable Goods manufacturing,11338.0,,12389.0,466.0,
2016,3,Vermont,"Other services, except public administration supersector",9166.0,,8530.0,1990.0,
2016,3,Vermont,Private ownership,259550.0,,11193.0,23691.0,
2016,3,Vermont,Professional and Business Services supersector,28754.0,,15069.0,5249.0,
2016,3,Vermont,Professional and technical services,14500.0,,18359.0,3370.0,
2016,3,Vermont,Real estate and rental and leasing,3099.0,,10335.0,735.0,
2016,3,Vermont,Retail trade,38395.0,,7574.0,3090.0,
2016,3,Vermont,Service Providing domain,208587.0,,10716.0,19221.0,
2016,3,Vermont,State government,16418.0,,14736.0,234.0,
2016,3,Vermont,Total Covered -  all ownerships,308716.0,,11451.0,25180.0,
2016,3,Vermont,"Trade, Transportation, and Utilities supersector",55500.0,,9680.0,5138.0,
2016,3,Vermont,Transportation and warehousing,6271.0,,10435.0,548.0,
2016,3,Vermont,Unspecified industry supersector,,,,,
2016,3,Vermont,Utilities,1284.0,,23789.0,55.0,
2016,3,Vermont,Wholesale trade,9549.0,,15755.0,1445.0,
2016,4,Vermont,Accommodation and food services,32232.0,,5301.0,,
2016,4,Vermont,Administrative and waste services,11536.0,,10213.0,,
2016,4,Vermont,"Agriculture, forestry, fishing and hunting",3235.0,,8593.0,,
2016,4,Vermont,"Arts, entertainment, and recreation",3755.0,,6279.0,,
2016,4,Vermont,Construction supersector,15503.0,,13515.0,,
2016,4,Vermont,Durable Goods manufacturing,18663.0,,14997.0,,
2016,4,Vermont,Education and Health Services supersector,61587.0,,11432.0,,
2016,4,Vermont,Educational services,10349.0,,11562.0,,
2016,4,Vermont,Federal Government,6956.0,,18232.0,,
2016,4,Vermont,Finance and insurance,8706.0,,19548.0,,
2016,4,Vermont,Financial Activities supersector,11661.0,,17527.0,,
2016,4,Vermont,Goods Producing domain,49384.0,,13598.0,,
2016,4,Vermont,Health care and social assistance,51237.0,,11406.0,,
2016,4,Vermont,Information supersector,4588.0,,14451.0,,
2016,4,Vermont,Leisure and Hospitality supersector,35987.0,,5403.0,,
2016,4,Vermont,Local government,31085.0,,9820.0,,
2016,4,Vermont,Management of companies and enterprises,2079.0,,24020.0,,
2016,4,Vermont,Manufacturing supersector,29996.0,,14137.0,,
2016,4,Vermont,Mining,650.0,,15632.0,,
2016,4,Vermont,Natural Resources and Mining supersector,3885.0,,9770.0,,
2016,4,Vermont,Non-Durable Goods manufacturing,11333.0,,12721.0,,
2016,4,Vermont,"Other services, except public administration supersector",8898.0,,8774.0,,
2016,4,Vermont,Private ownership,256413.0,,11590.0,,
2016,4,Vermont,Professional and Business Services supersector,27922.0,,17189.0,,
2016,4,Vermont,Professional and technical services,14307.0,,21821.0,,
2016,4,Vermont,Real estate and rental and leasing,2954.0,,11569.0,,
2016,4,Vermont,Retail trade,38742.0,,7791.0,,
2016,4,Vermont,Service Providing domain,207029.0,,11110.0,,
2016,4,Vermont,State government,16656.0,,13424.0,,
2016,4,Vermont,Total Covered -  all ownerships,311110.0,,11659.0,,
2016,4,Vermont,"Trade, Transportation, and Utilities supersector",56387.0,,10162.0,,
2016,4,Vermont,Transportation and warehousing,6924.0,,10272.0,,
2016,4,Vermont,Unspecified industry supersector,,,,,
2016,4,Vermont,Utilities,1269.0,,24193.0,,
2016,4,Vermont,Wholesale trade,9452.0,,17915.0,,
2017,1,Vermont,Accommodation and food services,35124.0,,5526.0,1817.0,194090.0
2017,1,Vermont,Administrative and waste services,10619.0,,10395.0,1800.0,110386.0
2017,1,Vermont,"Agriculture, forestry, fishing and hunting",2981.0,,8101.0,488.0,24152.0
2017,1,Vermont,"Arts, entertainment, and recreation",3871.0,,6580.0,435.0,25469.0
2017,1,Vermont,Construction supersector,13201.0,,11908.0,2817.0,157200.0
2017,1,Vermont,Durable Goods manufacturing,18144.0,,15409.0,618.0,279583.0
2017,1,Vermont,Education and Health Services supersector,61329.0,,11128.0,2464.0,682469.0
2017,1,Vermont,Educational services,10375.0,,11647.0,454.0,120833.0
2017,1,Vermont,Federal Government,6856.0,,18974.0,444.0,130083.0
2017,1,Vermont,Finance and insurance,8689.0,,22920.0,958.0,199158.0
2017,1,Vermont,Financial Activities supersector,11566.0,,19713.0,1684.0,227991.0
2017,1,Vermont,Goods Producing domain,45978.0,,13597.0,4466.0,625176.0
2017,1,Vermont,Health care and social assistance,50954.0,,11022.0,2010.0,561636.0
2017,1,Vermont,Information supersector,4583.0,,14874.0,503.0,68163.0
2017,1,Vermont,Leisure and Hospitality supersector,38995.0,,5630.0,2252.0,219560.0
2017,1,Vermont,Local government,30526.0,,10158.0,813.0,310088.0
2017,1,Vermont,Management of companies and enterprises,2060.0,,24987.0,126.0,51482.0
2017,1,Vermont,Manufacturing supersector,29258.0,,14893.0,1104.0,435753.0
2017,1,Vermont,Mining,537.0,,15030.0,57.0,8071.0
2017,1,Vermont,Natural Resources and Mining supersector,3518.0,,9159.0,545.0,32223.0
2017,1,Vermont,Non-Durable Goods manufacturing,11114.0,,14052.0,486.0,156170.0
2017,1,Vermont,"Other services, except public administration supersector",8484.0,,8451.0,1956.0,71697.0
2017,1,Vermont,Private ownership,252236.0,,11296.0,23846.0,2849313.0
2017,1,Vermont,Professional and Business Services supersector,26971.0,,15945.0,5390.0,430056.0
2017,1,Vermont,Professional and technical services,14291.0,,18766.0,3464.0,268188.0
2017,1,Vermont,Real estate and rental and leasing,2876.0,,10024.0,726.0,28833.0
2017,1,Vermont,Retail trade,37387.0,,7387.0,3050.0,276184.0
2017,1,Vermont,Service Providing domain,206259.0,,10783.0,19380.0,2224136.0
2017,1,Vermont,State government,16281.0,,15271.0,234.0,248624.0
2017,1,Vermont,Total Covered -  all ownerships,305899.0,,11566.0,25337.0,3538107.0
2017,1,Vermont,"Trade, Transportation, and Utilities supersector",54332.0,,9648.0,5131.0,524200.0
2017,1,Vermont,Transportation and warehousing,6497.0,,9802.0,556.0,63682.0
2017,1,Vermont,Unspecified industry supersector,,,,,
2017,1,Vermont,Utilities,1266.0,,30248.0,58.0,38304.0
2017,1,Vermont,Wholesale trade,9182.0,,15905.0,1467.0,146030.0
2017,2,Vermont,Accommodation and food services,30610.0,,5384.0,1835.0,
2017,2,Vermont,Administrative and waste services,12282.0,,9631.0,1844.0,
2017,2,Vermont,"Agriculture, forestry, fishing and hunting",3317.0,,8136.0,494.0,
2017,2,Vermont,"Arts, entertainment, and recreation",4422.0,,5469.0,436.0,
2017,2,Vermont,Construction supersector,15337.0,,11895.0,2865.0,
2017,2,Vermont,Durable Goods manufacturing,18372.0,,15827.0,615.0,
2017,2,Vermont,Education and Health Services supersector,62118.0,,10979.0,2479.0,
2017,2,Vermont,Educational services,10101.0,,11814.0,455.0,
2017,2,Vermont,Federal Government,6958.0,,18193.0,446.0,
2017,2,Vermont,Finance and insurance,8697.0,,18798.0,988.0,
2017,2,Vermont,Financial Activities supersector,11712.0,,16558.0,1715.0,
2017,2,Vermont,Goods Producing domain,48881.0,,13214.0,4520.0,
2017,2,Vermont,Health care and social assistance,52017.0,,10817.0,2024.0,
2017,2,Vermont,Information supersector,4523.0,,14176.0,504.0,
2017,2,Vermont,Leisure and Hospitality supersector,35032.0,,5395.0,2271.0,
2017,2,Vermont,Local government,30875.0,,11538.0,816.0,
2017,2,Vermont,Management of companies and enterprises,2063.0,,21757.0,126.0,
2017,2,Vermont,Manufacturing supersector,29588.0,,14440.0,1102.0,
2017,2,Vermont,Mining,638.0,,14494.0,59.0,
2017,2,Vermont,Natural Resources and Mining supersector,3956.0,,9162.0,553.0,
2017,2,Vermont,Non-Durable Goods manufacturing,11216.0,,12167.0,487.0,
2017,2,Vermont,"Other services, except public administration supersector",8675.0,,8542.0,1958.0,
2017,2,Vermont,Private ownership,254893.0,,10951.0,24096.0,
2017,2,Vermont,Professional and Business Services supersector,28897.0,,14803.0,5495.0,
2017,2,Vermont,Professional and technical services,14552.0,,18181.0,3525.0,
2017,2,Vermont,Real estate and rental and leasing,3015.0,,10097.0,727.0,
2017,2,Vermont,Retail trade,37889.0,,7454.0,3044.0,
2017,2,Vermont,Service Providing domain,206012.0,,10413.0,19576.0,
2017,2,Vermont,State government,16207.0,,13645.0,234.0,
2017,2,Vermont,Total Covered -  all ownerships,308934.0,,11314.0,25592.0,
2017,2,Vermont,"Trade, Transportation, and Utilities supersector",55055.0,,9344.0,5154.0,
2017,2,Vermont,Transportation and warehousing,6544.0,,10040.0,564.0,
2017,2,Vermont,Unspecified industry supersector,,,,,
2017,2,Vermont,Utilities,1285.0,,24646.0,59.0,
2017,2,Vermont,Wholesale trade,9336.0,,14421.0,1487.0,
2017,3,Vermont,Accommodation and food services,,,,,
2017,3,Vermont,Administrative and waste services,,,,,
2017,3,Vermont,"Agriculture, forestry, fishing and hunting",,,,,
2017,3,Vermont,"Arts, entertainment, and recreation",,,,,
2017,3,Vermont,Construction supersector,,,,,
2017,3,Vermont,Durable Goods manufacturing,,,,,
2017,3,Vermont,Education and Health Services supersector,,,,,
2017,3,Vermont,Educational services,,,,,
2017,3,Vermont,Federal Government,,,,,
2017,3,Vermont,Finance and insurance,,,,,
2017,3,Vermont,Financial Activities supersector,,,,,
2017,3,Vermont,Goods Producing domain,,,,,
2017,3,Vermont,Health care and social assistance,,,,,
2017,3,Vermont,Information supersector,,,,,
2017,3,Vermont,Leisure and Hospitality supersector,,,,,
2017,3,Vermont,Local government,,,,,
2017,3,Vermont,Management of companies and enterprises,,,,,
2017,3,Vermont,Manufacturing supersector,,,,,
2017,3,Vermont,Mining,,,,,
2017,3,Vermont,Natural Resources and Mining supersector,,,,,
2017,3,Vermont,Non-Durable Goods manufacturing,,,,,
2017,3,Vermont,"Other services, except public administration supersector",,,,,
2017,3,Vermont,Private ownership,,,,,
2017,3,Vermont,Professional and Business Services supersector,,,,,
2017,3,Vermont,Professional and technical services,,,,,
2017,3,Vermont,Real estate and rental and leasing,,,,,
2017,3,Vermont,Retail trade,,,,,
2017,3,Vermont,Service Providing domain,,,,,
2017,3,Vermont,State government,,,,,
2017,3,Vermont,Total Covered -  all ownerships,,,,,
2017,3,Vermont,"Trade, Transportation, and Utilities supersector",,,,,
2017,3,Vermont,Transportation and warehousing,,,,,
2017,3,Vermont,Unspecified industry supersector,,,,,
2017,3,Vermont,Utilities,,,,,
2017,3,Vermont,Wholesale trade,,,,,
2017,4,Vermont,Accommodation and food services,,,,,
2017,4,Vermont,Administrative and waste services,,,,,
2017,4,Vermont,"Agriculture, forestry, fishing and hunting",,,,,
2017,4,Vermont,"Arts, entertainment, and recreation",,,,,
2017,4,Vermont,Construction supersector,,,,,
2017,4,Vermont,Durable Goods manufacturing,,,,,
2017,4,Vermont,Education and Health Services supersector,,,,,
2017,4,Vermont,Educational services,,,,,
2017,4,Vermont,Federal Government,,,,,
2017,4,Vermont,Finance and insurance,,,,,
2017,4,Vermont,Financial Activities supersector,,,,,
2017,4,Vermont,Goods Producing domain,,,,,
2017,4,Vermont,Health care and social assistance,,,,,
